area,price
159.55955955955955,88.82873430865165
507.8078078078078,282.83658119005895
186.88688688688688,232.45145700206677
593.2932932932933,219.3827269164441
437.73773773773775,307.26844112591596
434.23423423423424,292.17880427132536
645.8458458458458,213.06006201091753
638.8388388388388,314.59459351152617
677.3773773773773,371.38915497263224
512.7127127127127,287.127008297268
788.088088088088,339.96708928305316
778.2782782782782,373.6706566107148
614.3143143143143,257.6443714469175
467.1671671671672,240.91155317728
328.42842842842845,153.24751230699735
636.036036036036,353.67594279180406
421.6216216216216,278.61802481376947
184.7847847847848,185.52922563995588
268.86886886886884,250.8081118507351
444.7447447447447,236.475896538497
291.991991991992,167.46774206383654
673.1731731731732,233.0953426203878
402.002002002002,141.2133531605625
446.84684684684686,227.95023750161624
158.85885885885887,169.54777932554342
326.32632632632635,257.1192586756089
560.3603603603603,237.2281474668355
544.2442442442442,270.80134884066774
287.7877877877878,207.24402311927207
104.2042042042042,149.54754405545572
364.16416416416416,217.38610080414236
390.79079079079077,260.2002117977859
550.5505505505505,274.164774718555
644.4444444444445,273.2336532620233
554.0540540540541,312.7482196510134
356.45645645645646,231.29324189742064
546.3463463463463,347.6917992175944
642.3423423423424,350.63767334871375
607.3073073073073,226.8829073720055
433.5335335335335,368.3202495487292
525.3253253253254,268.00343656149
738.3383383383383,344.1302096873635
123.12312312312312,151.6473028661968
403.4034034034034,253.46711355774067
180.58058058058057,168.2029661656132
455.9559559559559,215.2409316440778
609.4094094094094,270.86278973595006
537.9379379379379,247.51908606794623
517.6176176176176,230.31519987594638
612.2122122122122,291.4690752982235
129.42942942942943,133.6662632151867
204.4044044044044,238.53386390920798
100.0,208.90035593340392
532.3323323323323,255.9229314070899
183.38338338338338,302.85614280357356
154.65465465465465,148.94750959287234
629.7297297297297,293.2891536284221
432.8328328328328,156.51372283498006
488.88888888888886,263.4903331703576
107.70770770770771,132.26071394028293
410.4104104104104,327.4919029088978
149.04904904904905,183.00573797876083
732.7327327327328,293.2254970961307
659.1591591591591,325.11825838589687
157.45745745745745,205.57160531339554
671.7717717717718,324.7134097498875
557.5575575575575,431.47016289363137
572.9729729729729,321.18075012719345
121.72172172172172,99.63648935830507
762.1621621621622,371.52926210220164
239.43943943943944,193.94244549800226
499.3993993993994,335.05265850780995
220.5205205205205,220.53894932631118
230.33033033033033,183.55555672968933
749.5495495495495,312.963032376498
736.936936936937,260.83734383257234
435.6356356356356,237.03996783064983
135.73573573573574,218.0120604873781
182.6826826826827,173.84378921640746
397.0970970970971,237.79277361154067
361.36136136136133,265.50669107494696
622.7227227227227,363.3851024707212
596.0960960960961,263.66487302978624
539.3393393393394,251.47477809319003
790.1901901901902,323.05396640369366
373.97397397397395,318.8862737117285
694.8948948948948,335.0104887803788
155.35535535535536,214.2372270129901
191.09109109109107,165.02526014685418
719.4194194194193,340.53203726632375
364.86486486486484,185.51224807962308
316.5165165165165,303.29691456315004
781.081081081081,335.67128513461773
739.039039039039,321.96194324505143
330.53053053053054,222.60820676937553
324.9249249249249,165.7857206872283
303.2032032032032,391.756224307034
543.5435435435436,227.66241562984519
758.6586586586586,362.2307012034665
358.55855855855856,271.0056080837736
497.99799799799797,308.4194539140278
689.2892892892893,275.49166516766707
534.4344344344345,270.06296331024936
540.04004004004,371.4797469491351
631.1311311311312,298.2287670911604
708.2082082082081,359.57393046461806
628.3283283283283,261.8904156221016
625.5255255255255,271.39066115818144
394.2942942942943,256.49503030228624
149.74974974974975,170.58330741123604
479.07907907907907,244.61909904920253
181.98198198198196,144.62864958441793
753.0530530530531,373.6827666624484
585.5855855855856,347.3522943754224
393.5935935935936,227.44868239054904
641.6416416416416,237.77816120263918
756.5565565565565,335.60967298301966
286.3863863863864,267.63636634839435
704.004004004004,389.61976337504024
